Retailer,Vendor,Category,Name,Price,Product Link,Description,Product Details,Description Lexical Diversity,Description Length,Materials,Size Guide,Luxury Tier,Number of pictures,Image Links
La Garconne,Sofie D'Hoore,SWEATER,Mora Wool Cardigan — Cord,574.0,https://lagarconne.com/collections/all/products/fw25sd011-sofie-dhoore-mora-cardigan-cord,"Sofie D'Hoore cord beige cardigan with a V-neckline and mother-of-pearl button front in lightweight wool knit. Features dropped shoulders and ribbed trim finish at neckline, placket, cuffs, and hem. Relaxed fit.",Color: Cord. 100% Wool. Made in Spain.,93.55,31,['wool'],True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session2108_TMHILHPS20_S_97652904-263b-4d30-a449-28f5b078ec7d_4096x4096.jpg?v=1757356857
La Garconne,Sofie D'Hoore,PULLOVER,Mexico Wool Pullover,525.0,https://lagarconne.com/collections/all/products/fw25sd010-sofie-dhoore-mexico-pullover,"Sofie D'Hoore cord beige pullover with a V-neckline in a lightweight wool knit. Features dropped shoulders and ribbed trim finish at neckline, cuffs, and hem. Relaxed fit.",Color: Cord. 100% Wool. Imported.,92.59,27,['wool'],True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session1815_TMHILHPS20_S_4096x4096.jpg?v=1757361249
La Garconne,Sofie D'Hoore,PULLOVER,Maffei Wool Turtleneck Pullover — Charcoal Melange,740.0,https://lagarconne.com/collections/all/products/fw25sd008-sofie-dhoore-maffei-pullover-charcoal-melange,"Sofie D'Hoore charcoal melange pullover with a turtleneck in a lightweight wool knit. Features dropped shoulders and ribbed trim finish at neckline, cuffs, and hem. Relaxed fit.",Color: Charcoal Melange. 100% Wool. Made in Spain.,92.59,27,['wool'],True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session2215_TMHILHPS20_S_c0912b5d-ee20-47df-92d4-9c68ffab962d_4096x4096.jpg?v=1757354244
La Garconne,Sofie D'Hoore,PULLOVER,Maffei Wool Turtleneck Pullover — Off White,740.0,https://lagarconne.com/collections/all/products/fw25sd007-sofie-dhoore-maffei-pullover-off-white,"Sofie D'Hoore off white pullover with a turtleneck in a lightweight wool knit. Features dropped shoulders and ribbed trim finish at neckline, cuffs, and hem. Relaxed fit.",Color: Off White. 100% Wool. Made in Spain.,92.59,27,['wool'],True,Accessible Luxury,7,https://lagarconne.com/cdn/shop/files/Feb2021Session2056_TMHILHPS20_S_d3d7de4d-3f36-4487-9cfe-d164d6362a4e_4096x4096.jpg?v=1757357596
La Garconne,Sofie D'Hoore,SWEATER,Mabuse Cardigan — Light Grey Melange,950.0,https://lagarconne.com/collections/all/products/fw25sd006-sofie-dhoore-mabuse-cardigan-light-grey-melange,Sofie D'Hoore light grey melange cardigan with a V-neckline and four mother-of-pearl button front in wool knit. Features dropped shoulders and ribbed trim finish at cuffs and hem.,Color: Light Grey Melange. 100% Wool. Made in Italy.,92.86,28,['wool'],True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session32848_TMHILHPS20_S_4096x4096.jpg?v=1751401558
La Garconne,Sofie D'Hoore,SCARF,Marc Triangle Scarf — Light Grey,420.0,https://lagarconne.com/collections/all/products/fw25sd003-sofie-dhoore-marc-triangle-scarf-light-grey,Sofie D'Hoore light grey triangle scarf in a wool knit. Features roll edge finish at sides and clean edge finish at bottom.,Color: Light Grey. 100% Wool. Made in Italy.,86.36,22,['wool'],False,Affordable fashion,4,https://lagarconne.com/cdn/shop/files/greyscarf_4096x4096.png?v=1751315134
La Garconne,Sofie D'Hoore,SNEAKERS,Feat Leather Sneakers,810.0,https://lagarconne.com/collections/all/products/fw25sd018-sofie-dhoore-feat-sneakers,Sofie D'Hoore brown low-top leather sneaker with a contrast grey rubber toecap and treaded sole. Detailed with white stitching detail at sides and at back heel. Fully lined in leather with a cushioned in-sole.,Color: Brown. 100% Leather. Made in Italy.,82.35,34,"['leather', 'rubber']",True,Accessible Luxury,3,https://lagarconne.com/cdn/shop/files/Feb2021Session0004_TMHILHPS20_S_349d003c-a219-402d-badc-4d376b4380a5_4096x4096.jpg?v=1756331107
La Garconne,Cecilie Bahnsen,SKIRT,Allegra Jacquard Skirt,651.0,https://lagarconne.com/collections/all/products/pf25cb011-cecilie-bahnsen-allegra-skirt,Cecilie Bahnsen olive green pencil skirt with a slit at back with bow detail in technical borus jacquard . Features hook and eye zipper closure at back waist. Lined in tonal cupro fabric.,"Color: Olive. 72% Polyester, 28% Acrylic. Lining: 53% Cupro, 47% Polyester. Imported.",87.88,33,"['jacquard', 'polyester', 'fabric']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session11060_TMHILHPS20_S_4096x4096.jpg?v=1756236071
La Garconne,Cecilie Bahnsen,DRESS,Betsy Technical Dress — Black,840.0,https://lagarconne.com/collections/all/products/pf25cb007-cecilie-bahnsen-betsy-dress-black,"Cecilie Bahnsen black A-line dress with a ruched bodice and peplum waist detail in a lightweight recycled faille. Features a round neckline, ruching details along shoulders, short puff sleeves, an elastic drawcord waist detail with a floral motif, side seam pockets, and a tie closure at back neck .",Color: Black. 100% Recycled Polyester. Imported.,83.67,49,['polyester'],True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session33128_TMHILHPS20_S_4f13cd20-2cbc-49a4-aad2-c8922c97e8fc_4096x4096.jpg?v=1751562760
La Garconne,Cecilie Bahnsen,JACKET,Arlo Textured Jacket,1330.0,https://lagarconne.com/collections/all/products/pf25cb006-cecilie-bahnsen-arlo-jacket,"Cecilie Bahnsen black oversized jacket with a high mock neck and gathered drawcord waist with a floral motif in textured and lightweight fiamma fil-coupé. Features dropped shoulders, front flap patch pockets, elasticated drawcord at cuffs, and double zip front closure. Lined in tonal silk blend fabric. Soft peplum silhouette.","Color: Black. 100% Polyester, Lining: 73% Acetate, 27% Silk. Imported.",85.71,49,"['silk', 'polyester', 'fabric']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session3556_TMHILHPS20_S_4096x4096.jpg?v=1758732509
La Garconne,Cecilie Bahnsen,VEST,Bill Cashmere Vest,525.0,https://lagarconne.com/collections/all/products/pf25cb005-cecilie-bahnsen-bill-vest,"Cecilie Bahnsen brown cropped vest with a crew neckline and a ruffled peplum silhouette in lightweight recycled cashmere and wool blend knit. Features wooden floral motif button closure at back and ribbed trim finish at neckline, arm holes, and hem.","Color: Brown. 97% Recycled Cashmere, 3% Wool. Imported.",87.5,40,"['cashmere', 'wool']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session33363_TMHILHPS20_S_4096x4096.jpg?v=1751563073
La Garconne,Cecilie Bahnsen,SWEATER,Bessie Merino Wool Cardigan,476.0,https://lagarconne.com/collections/all/products/pf25cb004-cecilie-bahnsen-bessie-cardigan,Cecilie Bahnsen olive cardigan with a V-neckline and tonal floral motif button front in lightweight ribbed merino wool knit. Features contrasting ribbed trim finish at neckline and placket and lettuce trim finish at cuffs and hem. Closer fit.,Color: Olive. 100% Merino Wool. Made in Italy.,81.58,38,"['merino wool', 'wool']",True,Affordable fashion,4,https://lagarconne.com/cdn/shop/files/Feb2021Session33314_TMHILHPS20_S_593b488a-61e7-4710-87d9-510c2e81d711_4096x4096.jpg?v=1751562867
La Garconne,Cecilie Bahnsen,SNEAKERS,Blaise Leather Sneaker,490.0,https://lagarconne.com/collections/all/products/pf25cb003-cecilie-bahnsen-blaise-sneaker,"Cecilie Bahnsen brown low-top sneaker with various beaded laces and a flower motif adjustable drawcord in leather. Features a round toe, flower motif leather detail at laces, and a rubber sole.",Color: Brown. 100% Leather. Imported.,83.87,31,"['leather', 'lace', 'rubber']",True,Affordable fashion,4,https://lagarconne.com/cdn/shop/files/brownsneaker_a16f873b-fb24-450a-8fba-498443e5f568_4096x4096.png?v=1754330907
La Garconne,Cecilie Bahnsen,SNEAKERS,Blaise Metallic Leather Sneaker,490.0,https://lagarconne.com/collections/all/products/pf25cb002-cecilie-bahnsen-blaise-sneaker,"Cecilie Bahnsen black low-top sneaker with various beaded laces and a flower motif adjustable drawcord in a metallic leather with a crinkle effect. Features a round toe, flower motif leather detail at laces, and a rubber sole.",Color: Black. 100% Metallic Leather. Imported.,75.68,37,"['leather', 'lace', 'rubber']",True,Affordable fashion,5,https://lagarconne.com/cdn/shop/files/blacksneaker_23d41d20-94a9-4345-a379-e56bcb71c13d_4096x4096.png?v=1754330285
La Garconne,Extreme Cashmere,SWEATER,n°170 Chou Stretch Cashmere Cardigan — Raven,750.0,https://lagarconne.com/collections/all/products/pf25ex027-extreme-cashmere-n-170-chou-cardigan,"Extreme Cashmere signature raven black cropped crewneck cardigan knitted in mid-weight stretch cashmere. Features dropped shoulders, rib trim finishings at neckline, sleeve cuffs and wide hem, and tonal corozo buttons closure at front. Straight silhouette with a relaxed fit.","Color: Raven. 88% Cashmere, 10% Nylon, 2% Elastane. Imported.",94.87,39,"['cashmere', 'nylon']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/cardigan_53de669a-54f6-4559-92af-7357f9c9379a_4096x4096.png?v=1751057654
La Garconne,Extreme Cashmere,SWEATER,n°24 Tokio Stretch Cashmere Cardigan — Chalk,800.0,https://lagarconne.com/collections/all/products/pf25ex026-extreme-cashmere-n-24-tokio-cardigan,"Extreme Cashmere signature chalk white V-neck cardigan with optional wrap front styling in soft stretch cashmere and nylon blend knit. Features drop shoulders, an extra button on left side for different fit, two patch pockets at front and a slit detail at side seams. Finished with a rib trim at neckline, sleeve cuffs and hem.","Color: Chalk. 88% Cashmere, 10% Nylon, 2% Elastane. Imported.",85.45,55,"['cashmere', 'nylon']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session4431_TMHILHPS20_S_621731e0-ffa0-4bb3-b334-49d7a8e1603a_4096x4096.jpg?v=1758905239
La Garconne,Extreme Cashmere,SWEATER,n°170 Chou Stretch Cashmere Cardigan — Lake,750.0,https://lagarconne.com/collections/all/products/pf25ex025-extreme-cashmere-n-170-chou-cardigan,"Extreme Cashmere signature dark grey cropped crewneck cardigan knitted in mid-weight stretch cashmere. Features dropped shoulders, rib trim finishings at neckline, sleeve cuffs and wide hem, and tonal corozo buttons closure at front. Straight silhouette with a relaxed fit.","Color: Lake. 88% Cashmere, 10% Nylon, 2% Elastane. Imported.",94.87,39,"['cashmere', 'nylon']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session4775_TMHILHPS20_S1_4096x4096.jpg?v=1758906377
La Garconne,Extreme Cashmere,SWEATER,n°422 Marianne Cashmere Sweater — Rosa,475.0,https://lagarconne.com/collections/all/products/pf25ex008-extreme-cashmere-n-422-marianne-sweater,"Extreme Cashmere rosa pink short sleeve sweater with a boat neckline and set-in shoulders in airy and lightweight cashmere loose knit. Features rib trim finishings at neckline, cuffs, and hem.",Color: Rosa. 100% Cashmere. Imported.,93.33,30,['cashmere'],False,Affordable fashion,4,https://lagarconne.com/cdn/shop/files/Feb2021Session4747_TMHILHPS20_S_0d08ddce-d91f-4eec-a076-686ae1e85811_4096x4096.jpg?v=1758908225
La Garconne,Extreme Cashmere,SWEATER,n°319 Xtra Out Cashmere Cardigan — Lake,1250.0,https://lagarconne.com/collections/all/products/pf25ex003-extreme-cashmere-n-319-xtra-out-cardigan,"Extreme Cashmere dark grey two-way zip-up cardigan knitted in a tight gauge double-knit cashmere knit. Features drop shoulders, side pockets, and rib trim finish at neckline, cuffs, and hem. Boxy silhouette with an oversized fit.",Color: Lake. 100% Cashmere. Imported.,97.14,35,['cashmere'],True,Accessible Luxury,6,https://lagarconne.com/cdn/shop/files/Feb2021Session5918_TMHILHPS20_S_dc138fc7-a6fd-4e46-8c7f-18c86e24dc46_4096x4096.jpg?v=1759787277
La Garconne,Extreme Cashmere,SWEATER,n°319 Xtra Out Cashmere Cardigan — Grey,1250.0,https://lagarconne.com/collections/all/products/pf25ex002-extreme-cashmere-n-319-xtra-out-cardigan,"Extreme Cashmere grey two-way zip-up cardigan knitted in a tight gauge double-knit cashmere knit. Features drop shoulders, side pockets, and rib trim finish at neckline, cuffs, and hem. Boxy silhouette with an oversized fit.",Color: Grey. 100% Cashmere. Imported.,97.06,34,['cashmere'],True,Accessible Luxury,7,https://lagarconne.com/cdn/shop/files/Feb2021Session5937_TMHILHPS20_S_ef822ab2-62b7-4232-bd30-1d5921e4b7bf_4096x4096.jpg?v=1759787272
La Garconne,6397,DRESS,Silk Slip Dress,450.0,https://lagarconne.com/collections/all/products/pf2563018-6397-slip-dress,6397 espresso brown slip dress with a subtle scoop neckline and thin shoulder straps in bias cut sand-washed silk. Closer fit.,Color: Espresso. 100% Silk. Imported.,100.0,21,['silk'],True,Affordable fashion,4,https://lagarconne.com/cdn/shop/files/Feb2021Session30972_TMHILHPS20_S_4096x4096.jpg?v=1750952276
La Garconne,6397,PANTS,Paris 5-Pocket Jean — Rinsed Raw,275.0,https://lagarconne.com/collections/all/products/pf2563017-6397-paris-5-pkt,"6397 raw blue signature mid-rise jean with slightly cropped, straight legs in cotton denim. Features belt loops, a 5-pocket construction, silver-tone hardware and button and zip-fly fastening.",Color: Rinsed Raw. 100% Cotton. Made in Italy.,96.3,27,['cotton'],True,Affordable fashion,4,https://lagarconne.com/cdn/shop/files/Feb2021Session31151_TMHILHPS20_S_4096x4096.jpg?v=1750951940
La Garconne,6397,PANTS,Cropped Roomy Jean,350.0,https://lagarconne.com/collections/all/products/pf2563015-6397-cropped-roomy-jean,"6397 blue jean with cropped, wide legs in cotton denim. Features 5-pocket construction and button and zip-fly fastening. Relaxed fit.",Color: Heirloom Blue. 100% Cotton. Made in Italy.,95.0,20,['cotton'],True,Affordable fashion,4,https://lagarconne.com/cdn/shop/files/Feb2021Session31327_TMHILHPS20_S_4096x4096.jpg?v=1750888286
La Garconne,Apuntob,TOP,Linen Wool Ruffle Top,340.0,https://lagarconne.com/collections/all/products/pf25ab020-apuntob-linen-wool-ruffle-top,"Apuntob deep dark brown top with a center ruffle detail in semi-sheer linen and virgin wool blend. Features a round neckline, 3/4 length dolman sleeves and V-neckline at back.","Color: Chocolate. 54% Linen, 46% Virgin Wool. Made in Italy.",93.1,29,"['linen', 'wool']",True,Affordable fashion,4,https://lagarconne.com/cdn/shop/files/Feb2021Session30440_TMHILHPS20_S_ed2e054d-7dc6-4201-a9cf-8f25713a598f_4096x4096.jpg?v=1750699553
La Garconne,Apuntob,TOP,Silk Knit Tee — Natural,364.0,https://lagarconne.com/collections/all/products/pf25ab012-apuntob-silk-knit-tee,"Apuntob natural short sleeve tee with a crew neckline in lightweight and soft silk knit. Features set-in shoulders and ribbed trim finish at neckline, cuffs, and hem.",Color: Natural. 100% Silk. Made in Italy.,92.59,27,['silk'],True,Affordable fashion,4,https://lagarconne.com/cdn/shop/files/Feb2021Session8426_TMHILHPS20_S_517fd6aa-57fd-4d0c-817f-d909fa0ae231_4096x4096.jpg?v=1755280273
La Garconne,Apuntob,TOP,Silk Knit Tee — Black,364.0,https://lagarconne.com/collections/all/products/pf25ab011-apuntob-silk-knit-tee,"Apuntob black short sleeve tee with a crew neckline in lightweight and soft silk knit. Features set-in shoulders and ribbed trim finish at neckline, cuffs, and hem.",Color: Black. 100% Silk. Made in Italy.,92.59,27,['silk'],True,Affordable fashion,4,https://lagarconne.com/cdn/shop/files/Feb2021Session8282_TMHILHPS20_S_520cea33-7225-46a8-8e9a-cb357c0d46ab_4096x4096.jpg?v=1755273086
La Garconne,Apuntob,JACKET,Wool Felt Jacket,768.0,https://lagarconne.com/collections/all/products/pf25ab006-apuntob-heavy-felt-jacket,Apuntob black jacket with a short collar and tonal button front in felted virgin wool. Features set-in sleeves and small front patch pockets. Comes lined in beige cotton fabric. Regular fit.,Color: Black. 100% Virgin Wool. Made in Italy.,90.32,31,"['cotton', 'wool', 'fabric']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session30336_TMHILHPS20_S_4096x4096.jpg?v=1750698840
La Garconne,Apuntob,DRESS,Light Cashmere Loose Dress,887.0,https://lagarconne.com/collections/all/products/pf25ab002-apuntob-light-cashmere-loose-dress,Apuntob black A-line dress with 3/4 length dolman sleeves in lightweight cashmere. Features a round neckline and side seam pockets. Relaxed fit. Comes unlined.,Color: Black. 100% Cashmere. Made in Italy.,100.0,24,['cashmere'],True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session30205_TMHILHPS20_S_4096x4096.jpg?v=1750698590
La Garconne,Apuntob,DRESS,Silk Plaid Gathered Waist Dress,887.0,https://lagarconne.com/collections/all/products/pf25ab001-apuntob-silk-tartan-pleated-waist-dress,Apuntob raspberry pullover dress with a round neckline and gathered drop waist in crisp silk. Features dropped shoulders and side seam pockets. Relaxed fit. Comes unlined.,Color: Raspberry. 100% Silk. Made in Italy.,96.15,26,['silk'],True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session30178_TMHILHPS20_S_3b7b3e0c-4ffa-488b-9a29-aea3f24bc983_4096x4096.jpg?v=1750698529
